DZ22_Code,DZ22_Name,IZ22_Code,IZ22_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01018589,Kilbirnie North - 03,S02003446,Kilbirnie North,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018590,Kilbirnie North - 04,S02003446,Kilbirnie North,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018591,Kilbirnie North - 05,S02003446,Kilbirnie North,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018592,Kilbirnie South and Longbar - 01,S02003447,Kilbirnie South and Longbar,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018593,Kilbirnie South and Longbar - 02,S02003447,Kilbirnie South and Longbar,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018594,Kilbirnie South and Longbar - 03,S02003447,Kilbirnie South and Longbar,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018595,Kilbirnie South and Longbar - 04,S02003447,Kilbirnie South and Longbar,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018596,Kilbirnie South and Longbar - 05,S02003447,Kilbirnie South and Longbar,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018597,Beith West - 01,S02003448,Beith West,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018598,Beith West - 02,S02003448,Beith West,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018599,Beith West - 03,S02003448,Beith West,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018600,Beith West - 04,S02003448,Beith West,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018601,Beith East and Rural - 01,S02003449,Beith East and Rural,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018602,Beith East and Rural - 02,S02003449,Beith East and Rural,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018603,Beith East and Rural - 03,S02003449,Beith East and Rural,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018604,Beith East and Rural - 04,S02003449,Beith East and Rural,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01018605,Beith East and Rural - 05,S02003449,Beith East and Rural,S13003147,Garnock Valley,S12000021,North Ayrshire,S16000094,Cunninghame North,S14000048,North Ayrshire and Arran,S08000015,Ayrshire and Arran,S37000020,North Ayrshire,S32000004,Ayrshire,S39000006,"East Ayrshire, North Ayrshire and South Ayrshire",S40000003,West,S43000003,West,S42000002,Ayrshire,2,Rural Scotland,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural,S92000003,Scotland
S01018606,Overtown - 01,S02003450,Overtown,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,2,Rural Scotland,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural,S92000003,Scotland
S01018607,Overtown - 02,S02003450,Overtown,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,2,Rural Scotland,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural,S92000003,Scotland
S01018608,Overtown - 03,S02003450,Overtown,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,2,Rural Scotland,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural,S92000003,Scotland
S01018609,Overtown - 04,S02003450,Overtown,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,2,Rural Scotland,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural,S92000003,Scotland
S01018610,Overtown - 05,S02003450,Overtown,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018611,Netherton and Kirkhill - 01,S02003451,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018612,Netherton and Kirkhill - 02,S02003451,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018613,Netherton and Kirkhill - 03,S02003451,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018614,Netherton and Kirkhill - 04,S02003451,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018615,Netherton and Kirkhill - 05,S02003451,Netherton and Kirkhill,S13003062,Wishaw,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018616,Muirhouse - 01,S02003452,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018617,Muirhouse - 02,S02003452,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018618,Muirhouse - 03,S02003452,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018619,Muirhouse - 04,S02003452,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018620,Muirhouse - 05,S02003452,Muirhouse,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018621,Muirhouse and Knowetop - 01,S02003453,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018622,Muirhouse and Knowetop - 02,S02003453,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018623,Muirhouse and Knowetop - 03,S02003453,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018624,Muirhouse and Knowetop - 04,S02003453,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018625,Muirhouse and Knowetop - 05,S02003453,Muirhouse and Knowetop,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018626,Flemington - 01,S02003454,Flemington,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018627,Flemington - 02,S02003454,Flemington,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018628,Flemington - 03,S02003454,Flemington,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018629,Flemington - 04,S02003454,Flemington,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01018630,Flemington - 05,S02003454,Flemington,S13003060,Motherwell South East and Ravenscraig,S12000050,North Lanarkshire,S16000133,Motherwell and Wishaw,S14000099,"Motherwell, Wishaw and Carluke",S08000032,Lanarkshire,S37000035,North Lanarkshire,S32000019,Lanarkshire,S39000024,Lanarkshire,S40000003,West,S43000003,West,S42000016,Lanarkshire,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
